Key                                              Plaintext                                             Cipertext
1024   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C9 62 75 34 C2 FB A6 4C 6B 48 AA 50 18 66 20 A3  A2 DF 9D 4E B5 8A 3C BB E7 32 6A C5 E6 EC CE AC
1025   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D4 4B C6 B8 B6 0F 31 E6 A2 7D F4 93 DE C0 F8 A8  69 25 2B 15 09 34 6C 42 89 66 0A 5E 80 FB 02 4E
1026   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  01 B0 F7 9C EB CD CD 29 CD D1 03 6D 75 42 57 80  68 A4 B0 4B C8 D6 7D CA 38 C1 CD 43 F6 0A 27 19
1027   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D5 3B 51 7A 4D 96 61 B9 30 8E 92 44 06 13 6D AB  C4 FD F6 AC 34 57 F2 C1 0F 17 28 14 06 0E 58 FA
1028   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  4F 02 4F 67 6F 83 B7 06 7D 9D EB E5 0B C4 70 5F  8C 88 FA 00 7F FE 0F 03 09 C9 97 30 A8 E4 B0 72
1029   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  25 74 BD A2 6E 7E 5A 6A 4E 3D 6B 5D 3B 89 22 B9  D6 67 40 0F 14 99 AF 68 AA 2A CC 43 7E CD D5 2D
1030   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  63 58 1D 73 F3 EF 10 51 84 4B FC B0 AB 7C AE 6C  E3 BF 56 C2 BD AA E6 B1 98 9B 22 A6 61 85 7F 23
1031   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1D 32 1F 92 55 CB 3C D1 A7 E4 18 32 17 59 CA F4  62 58 B6 F9 92 28 A0 BB D2 3C A8 D9 AC 3D A6 4B
1032   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  7A 31 81 B3 A6 FD 6B 36 64 6C 1E 23 81 AA BF D2  A7 B8 C9 15 AF F2 9F 87 21 17 D2 55 AA 56 8B AC
1033   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  8E FE 40 09 6A 90 64 98 1C 4C CB 0E D6 DD 39 2B  C8 2C B5 FC BE 6A BF A0 6D 6A FB 73 8F F4 6C 44
1034   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  81 08 35 79 FA FB C6 1F C6 E8 2D E9 AC 19 4F FC  B6 E6 74 3E A2 60 B7 CC 9E D2 D1 EB 04 1F 6C E8
1035   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  24 46 A3 19 18 C1 8A EA CD E9 96 5A 31 5D 5F 86  60 03 BA 40 64 04 EE 95 21 17 F3 E6 B8 BF 93 00
1036   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  32 F3 A1 79 75 45 D8 93 38 21 42 81 62 7B EB 02  67 0A AD 9E F8 FA AA 84 1F C6 13 79 F8 C6 16 F4
1037   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  FC CF EA 90 39 20 12 C0 7D 4B AC 11 64 6C ED 69  DB DB 07 EB 33 03 BF E1 73 B6 52 98 BC 97 23 FD
1038   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  89 A7 B6 B9 77 D6 86 DE 6D 0F E0 F7 7E 09 87 52  4A 01 F1 F6 28 1B 12 CB C1 54 94 8F A2 14 69 87
1039   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  FD 94 5D 62 72 CE 4C 11 E0 E1 FB 2A 99 C7 2F CB  98 5D F7 AF 42 38 6F DB 8D B6 39 AB F6 52 69 59
1040   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  33 D8 F7 BB C4 32 8B 25 48 0B 22 29 3F 1A 41 74  44 93 03 BA 28 8C 81 87 0D 74 F3 97 E8 81 38 81
1041   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C3 5A 13 CF 0E 8A F6 BA 5A A4 D8 96 DA 5C 45 A6  EE AA B1 F0 B6 EE DD C0 92 52 A4 6A 05 7C B8 67
1042   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E0 15 C4 A6 11 CB 8D CB 08 37 1A 67 AC 22 D2 C6  D3 26 EE BA DC 7E A9 5B 7A 88 D0 3D 79 EB 15 12
1043   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  9F 87 66 3E B3 5F BC A8 E1 3D 61 1F 59 F5 4B EB  F5 4D 4A BF 48 FF AF 2B DE F0 5B 7F 23 F4 07 85
1044   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C5 7C 49 2A 56 9B 63 F8 CC 48 C7 D6 70 8F 0E 37  2B F0 F0 5D AB 26 B0 43 C3 55 9B 2B 1F 4E 50 8F
1045   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D2 12 F6 53 F6 07 F3 80 58 1B C4 D3 6A 6E 72 13  BA 89 7A 3E 38 61 52 60 75 93 0D 7A 9F 2D F8 B9
1046   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  EC 2F A2 2F D9 A7 6F 04 23 6E 71 6A 98 E6 38 52  EC B2 74 6F 7C A1 64 B4 45 59 6F ED 57 56 93 8F
1047   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  2F 29 4C 46 FF F7 F5 BE 89 C9 D2 3A D6 8F 8D 5E  19 47 C0 82 A7 2E DC D1 EC FB B7 18 5D B7 72 42
1048   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D6 B3 EA 41 EC DE 5E 2B A2 F1 30 87 95 88 E7 72  08 AE 2A 90 4F 4E CD D0 E3 40 F5 62 D1 70 2B 74
1049   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E3 71 A4 40 21 2B 14 F5 39 E4 A6 0F D5 34 2D 93  EC 83 7B 3E 2D 5D D0 22 F5 AD 73 EF 24 C3 06 FD
1050   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E0 12 94 E5 FB F7 65 50 CB 21 A3 0D C7 6D 28 01  0E E6 E6 E2 EB 16 96 AE 09 9C A1 37 84 61 B7 17
1051   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E1 60 57 65 EB 4D 3C AA 9F F4 07 08 38 4E 56 6D  44 0A 1C D3 79 B1 0B 6C 20 19 38 CB 24 06 89 BB
1052   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C3 9C A7 82 F3 02 76 EC 0B 53 75 00 87 06 2D CB  34 CC BD ED E4 DF 2C 9E C7 1E FA 38 E3 FA 7E 84
1053   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  BB A5 2D 74 DD C8 A8 93 D6 E9 45 07 EF 5D 18 7C  C2 3D 96 24 2A 21 ED E7 A9 40 EB 93 BC D8 B5 E4
1054   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  CA 35 49 2B C6 A5 0D DF E9 6B 59 97 D7 3C 23 98  EC 49 D3 CB 2D C9 93 DA B9 FF 1D D0 F8 0E F0 1B
1055   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C7 3B 4D 92 20 E1 90 FB F4 13 AC 0A BC 6F FC AE  AB E7 63 1E B0 E8 6D D5 8F D8 AA 52 FA A3 85 2D
1056   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  3B F8 36 52 BC 02 05 15 98 4E 8B 72 6F 10 BB 9A  30 AF 06 D8 9B FA 18 A6 B4 BF 96 91 D0 4E 08 06
1057   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C6 AD 40 B3 0F 85 5B E9 A5 4E 36 B2 F9 03 22 7A  A0 35 9B CD 4D 75 69 6D CB E6 76 23 5B 6D 01 71
1058   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  6E AA 5C DF 06 D0 DB C4 36 37 FA D2 56 1E 8C E3  67 B9 AB B9 C5 F1 A4 8C 1C C8 7B C7 07 45 DF 3C
1059   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  58 12 43 0F 2F 49 9E B5 9D 4C AD 6E CB 52 1B 94  C0 78 2C BC D8 0A AA 9E 17 69 5E 58 29 22 D0 8E
1060   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  2C 10 03 C4 B4 DC 94 F5 D2 7B 7D D7 8B 89 93 86  7D 69 99 FB 75 4C 49 D7 03 EE D0 A4 0F B8 EE E2
1061   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C2 53 5A E7 BF 12 4B 25 0B A6 42 B9 23 6D F8 E3  72 E2 DF 48 99 19 A0 1C 63 D3 D5 03 1C 21 8C 0F
1062   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1C 65 A5 45 1B C7 2F 7C 7E 4D 3D B3 CC C7 2A 13  89 DD BC 1E 8B 00 53 C4 46 8C 53 2F E2 94 E3 AE
1063   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  B9 26 AB 78 F8 34 D5 19 C5 DD B9 0E 99 DA D2 64  96 20 9A 97 F9 3F 14 8F FC CA E8 61 9B 89 3F 33
1064   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  82 99 BB 25 E3 4D 6B FB 23 DE 68 71 D5 97 59 44  86 D4 18 FF 85 E9 11 FF 5D BC B5 02 B0 C5 F4 C7
1065   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  7B 2E FF FD C1 80 EB E7 90 8C 7F 3D 0E 20 E2 A3  F6 BA A1 DA F1 1F C4 B5 02 FA 03 00 28 20 9D 1E
1066   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  7B D8 30 33 0B 04 2F 6C BA B0 54 1A CB 63 43 2D  72 55 7A 81 BC 4E 47 BE C9 BF 5A 48 67 9F 65 06
1067   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  84 74 92 6B DB D5 A3 02 AD D4 95 57 CD 2E ED 02  C9 18 1B 70 38 33 CF 40 05 F4 B6 E4 B4 D9 39 05
1068   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  FB C5 F6 FD 67 26 38 77 FF 93 42 10 2B D1 1B 2D  A7 44 6F 9E F0 E9 AF 32 D3 F5 D9 A9 31 E8 66 23
1069   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  48 52 B9 99 8E 77 C7 A6 34 2E 85 37 6F D7 9E 8C  74 37 F2 98 4C 6C 58 16 02 F7 04 B7 1D 18 57 07
1070   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C3 51 1E 06 6C 46 C6 5D 3B 1B 6C 48 93 92 D7 DB  63 FE 04 E5 9B 16 C7 32 C4 DE 53 94 AB CC A6 62
1071   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  B8 67 0F 7B 74 53 74 84 FD 50 C8 38 A0 01 07 27  9D 58 19 61 8B B6 9E 3C 83 BB 6A 06 E5 B9 C6 FB
1072   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  F5 B5 4D D9 B3 14 C0 01 8B 5B 5D 73 0A 7F 13 A1  4D EE FF 6E 3F 7D A4 57 EB CB 1D 40 33 2F A5 7E
1073   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  56 A9 7E 07 C8 22 17 6F DD 99 08 1C 7D 8D BC 39  8C 56 6F B1 00 88 A5 94 C2 DF DC E2 7F 9F BF F2
1074   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  13 44 53 DD 45 FD 28 A3 A7 0E F0 19 F6 00 7A 7E  AF F9 E8 EB B3 C4 27 9C 68 C7 9A C9 03 C9 FF E2
1075   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  3C 27 E2 F7 83 FF 5E D2 9D DD FC 19 0C A3 83 FD  34 72 DF CE D8 0D A7 E6 B6 9C AB 70 08 1E D0 A3
1076   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  9E 23 5F C5 2B 35 5B 59 80 DA 60 BA 31 FE 79 DC  89 32 6D 50 71 E2 51 93 DA FE A6 65 65 09 F9 34
1077   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1F 8A DF 56 AB C5 B6 13 E6 80 40 67 00 0E 97 03  B8 F6 B0 D8 E6 58 27 B1 EF D0 C6 AA 60 6E BF 72
1078   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  8A F3 7A D2 A1 B4 53 07 CB 88 76 A9 9F A4 A1 9E  EE ED 75 9B 41 5B 14 D0 B0 7A 11 16 91 67 06 BC
1079   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  64 20 FA 82 C4 2D 51 D9 6D 4C DF AA F4 F4 59 72  2A 58 8F 3D 3A 2C 12 BE 76 E2 BA E6 84 69 83 6F
1080   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  42 5C 30 3E 83 A6 3B 6B 37 D7 8B 23 4F 0D 73 41  D7 B5 26 D0 E4 60 06 D8 5B 4B C5 F0 B8 FF 59 43
1081   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  DF A1 03 E0 14 15 3F 5C A1 A1 65 54 D4 A8 13 D6  23 4F 19 ED D7 F0 AC 7E 91 26 7D F4 28 EA 62 5E
1082   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  2F 04 66 43 74 62 1A BD E4 8F 4B EC A1 2E 89 60  60 CA 9B 87 41 14 DF 30 BA 16 4B 91 7B FD A4 E6
1083   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D8 9E CB 52 F0 78 5E 2D 1C D3 9D E2 41 E6 96 8E  45 88 5E C3 41 6F 19 F8 39 41 89 35 52 7F B6 94
1084   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C4 B4 F4 4B A6 2F CC 7C 86 45 FB 84 CA 53 BB 72  AA 75 BE DD 11 6C B0 E2 23 9E 29 45 4A 7A C2 DB
1085   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  17 04 7C 36 DC C0 E6 B6 A5 38 27 A1 C5 38 7B FE  01 23 2C C4 A8 A3 58 5D 12 1C 7E DC 6F 43 3B 59
1086   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  F9 BC 27 ED 3A 3E B9 A8 D1 4F CB AB 7D D9 63 C8  FD 70 F3 6D F8 A1 AC BA 1E 41 CE CA 80 29 71 76
1087   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  17 2B CB 3D 6A 60 B2 04 CE 3D A5 6D 08 2B B6 4E  F3 82 22 2F 73 77 E1 14 29 04 3F 6A 0C 47 9A 2B
1088   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C9 FC 8B 0E 2C CE 37 D8 4B D3 64 8D F4 3A 38 CC  3D 7D 9A 43 62 46 29 1A 07 86 60 D5 5B 60 36 FA
1089   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D5 5E 89 9A 6D 3E 94 98 09 22 1E FC 99 4B A0 A6  B4 83 F1 DC CD 54 06 F0 25 3F 22 D2 77 28 0D D2
1090   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  98 7D E1 80 4E 55 9C 49 F3 F2 F1 96 FC 25 10 93  A7 2D A6 A3 31 AC 9D 26 2E 58 8A 41 0B EB F3 A1
1091   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  04 D9 98 AA A1 1C E1 8B 68 F2 04 09 AF 3A 3F FF  A0 C4 48 49 57 0E AE 51 CD B4 17 E2 7D 8B BA 74
1092   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  33 BD F4 77 59 B8 7D 80 C2 3F A7 7A 4D FD 9C E4  13 12 E7 AC 41 F6 05 5D F7 58 C1 3F 41 48 B4 78
1093   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  12 8A F8 BF B3 F5 04 7B 9B 56 17 5B 50 92 9A B8  D3 87 A5 59 13 BC E7 76 E9 30 C7 3A 8B C9 53 1F
1094   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  B3 F1 63 3E 30 98 3A 4C 5B 17 E7 61 75 66 3D 6B  BF 60 02 30 62 15 6B 6B D7 92 95 A5 64 31 11 2E
1095   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  56 20 F7 24 42 7F 4C 3D B8 78 DB 02 A0 22 2F 30  3F 41 99 27 A4 FF 42 AB 23 A8 89 96 A9 E2 0F 5B
1096   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  A5 EE C7 5B 9A 5D B3 79 50 AB 64 9B 0E A3 06 34  01 69 55 90 9C AA 05 86 CC 06 E4 9A 3F 64 99 7F
1097   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  18 AC 04 30 9A 76 75 33 A5 25 85 B7 BC 37 AC 39  9D E0 F7 70 71 19 0C F2 B0 21 B1 57 BE 92 00 4B
1098   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E7 B7 BC 86 9F E2 D1 F9 6D 7D D3 97 1B B0 2F 15  6B D5 3E 2C 97 0F 6A 5B 92 E1 18 8A 4D C9 DF 37
1099   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  72 A7 EA F3 1D FF 95 2F 78 94 B6 74 D7 FB BD 19  CF A6 8F 6A ED 98 E7 AD 8A B6 AA 78 E1 0F A6 2D
1100   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  FE 2A B3 56 E6 7F 95 35 DB 0B C3 1D A2 DE 17 F4  B6 2C 96 72 9C AF 1B 5D 89 52 A9 4C E5 B3 E1 25
1101   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  F6 6F 45 15 4C B9 1C E8 22 8D 0E 0A 2C 5C 21 71  51 C1 E2 91 FC 32 90 8C 21 B2 6D 49 DB 08 6A A0
1102   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C0 BA 99 F1 FC D8 2F F2 11 B4 17 12 3C 77 8D 9A  50 F7 7A 71 1E 67 80 2A 8B 2A C7 9B C2 34 D6 92
1103   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  7C C2 7E 68 B5 A7 CC 45 0E CB 33 59 71 8A 09 7F  C0 FF 74 0B 51 82 79 99 40 AF 99 C3 CD 58 9D 9B
1104   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E9 51 5C E7 45 26 F7 1D 40 52 03 98 A1 09 AB AA  4A 40 D0 D6 ED B3 6B 06 57 30 D7 D1 A2 AA 0A 36
1105   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  00 73 8E 6A DE B9 BB 18 EE 53 E2 31 A5 D5 81 87  B2 44 72 46 C8 74 90 B2 77 E9 4D 8F 01 7A 67 8B
1106   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  AB 98 28 EA 1B A5 54 55 CA 60 27 63 A3 33 A3 04  E8 75 C4 94 6E F2 A4 A8 48 7D E5 24 CD E9 A9 69
1107   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1F 89 59 FD FB 9F A0 30 95 44 F9 F1 43 C5 78 6B  95 CC 50 0F F9 33 F5 22 E0 F0 57 D9 AF F4 6C 7F
1108   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D1 7C ED 09 E0 C0 8F 5A 1F 38 9F 7D 91 58 74 BA  67 DD 64 B0 5F 20 90 73 CF 25 57 FF 6D CF AE 2D
1109   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  B0 DE 11 1C 7C 83 8B 0B F8 F8 55 D7 AB 63 12 04  71 35 89 1D 1B 47 F7 DC AC 06 08 ED 72 07 55 35
1110   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  E8 BC 92 27 46 9A 24 5F F9 FE DE C3 FF 22 9E 3C  40 1F 54 53 C8 0A 43 31 71 1A AC 9A B1 25 E6 8C
1111   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  CF 3F 40 65 B4 5C EF 4D F1 E1 11 E8 6B B8 AE BB  66 FA BD 1E AD 3D D5 3E 48 3E D8 29 31 BC 98 1E
1112   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  26 9A 95 D5 C6 4D 73 16 B9 B2 22 7D A5 C8 0C D5  4B 71 39 52 A1 A3 5A CA 9A 89 14 D9 DD CC EB F7
1113   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  59 18 08 6C 22 AC 50 8C CD 45 36 64 88 3B F3 41  10 01 B2 5D 78 0C DB 4C 96 3D 75 86 8B 9F DA 1C
1114   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  4F 22 9C 64 8C C8 76 81 CB 29 AB 02 39 71 A7 28  50 10 3E 85 D2 37 08 D6 D7 9C CE 59 B9 9D D1 15
1115   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  D5 3B 8E 52 B0 41 99 7A 4A 09 08 81 17 0F 8D 7E  4D 0A 43 C6 BC 86 05 A5 F0 91 62 20 64 C0 CB F9
1116   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  BE E1 2D 82 2C A7 48 91 A2 86 A1 F8 00 4D 52 5B  C1 45 3B 84 B0 88 A8 DB E5 EA AD 22 30 A4 43 C5
1117   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  9D 0D 8F 4D AD A1 90 0E 89 21 1A 83 BF F4 6A BC  B3 A9 14 0C DD FA 32 40 9D 9F 19 84 E2 5D 07 47
1118   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  9C 2D 43 57 43 24 FC 2D F2 FC AF 29 9F A0 79 FD  60 3F B7 AB 83 2E C8 71 C9 55 85 F5 AA 70 8D 52
1119   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  B6 AD E3 09 7F 40 D0 1D 51 1F F9 0A 8D C5 D1 AD  16 03 5C 6D A9 2A 7E 13 AB 2E F9 B1 37 0B A6 D2
1120   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1C E5 5C D2 09 FB 17 78 10 62 5A B0 F1 66 6E E9  FB 6C 0D 08 2B 38 11 DB E1 66 84 F7 49 FD AE DA
1121   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  A8 1D CD 12 11 60 3C 5B 5D 26 06 24 2B F2 A0 2D  48 92 8C 8F 40 FC 20 EB 9E F4 DB 38 18 FA 16 14
1122   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  2B 01 0D BA 43 A7 F3 BB 95 6B F8 1D E5 1F 2B EA  20 4F 62 E1 A1 6C F2 35 DC A1 87 F6 32 BC 04 DA
1123   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  B1 0F 62 70 F7 BF 9C BC A9 00 75 E3 F4 F3 4D 1E  45 79 1D 9C 56 FE E8 F8 F9 37 DA 3A 2B DC 5A 62
1124   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  C2 2C 85 EF 59 B4 A5 00 29 11 7C A5 67 1F 75 3D  77 D4 FC 96 C1 01 5F 12 1E 1F 4A CA 6B CC 0F C2
1125   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  FB 1C 72 1B 90 2F 35 6B 65 51 11 43 31 10 C6 A2  B0 92 D9 10 A8 26 95 C5 3B EC 42 89 3E D1 38 73
1126   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1E DA 5B B9 9A 3B 91 FD 6A 61 46 E5 42 F6 55 89  80 26 25 A9 9A 66 D6 28 76 05 DE 94 6F 3D 34 49
1127   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  8A 37 E7 D8 80 31 8E 92 F6 19 8A 08 A3 62 CF 19  A9 0E 95 EA 24 0C 4B 43 02 DA 55 46 71 EE F5 31
1128   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  4B DA 87 8C C4 BC A3 BF 8B 75 B1 2F E8 4F 28 6E  E8 9A E8 93 9D 6E 68 95 5B DD CE 73 4A 8A 40 87
1129   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  FC 87 B8 F9 28 EE 21 EC 4C C8 C2 80 B1 88 5A 08  4B A0 56 BE E1 96 9C 2C C8 20 7E 5D BB 5D F7 50
1130   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  92 2C 9A 68 6F C8 C4 CE 94 27 4D 0B 7F 5F A9 A6  CE FB 73 5E 6C 28 86 F9 39 F3 AB 43 A2 6C 8C 42
1131   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  F0 1C 0C 1B A9 D5 F1 5D B9 9A 40 FC FA 22 0E 02  0B BF 79 D8 B9 64 64 FE 3A BE 84 FA 52 11 BE 31
1132   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1A A9 9C BB B5 C0 FF 33 C2 EA 65 00 A0 15 6C ED  6F 65 B9 AB A3 8D 26 E1 81 F9 D6 D3 59 C4 E0 6D
1133   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  1E 1B 8F 94 7C 3F 5E BC 3B 3D AF D4 87 C8 D4 72  96 FC 07 45 CE DC 3A C8 8C 60 EB B4 31 B5 76 F5
1134   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  19 4B F1 D6 C2 ED F1 30 1D D8 58 BF 70 F0 BC A3  8F 52 B1 85 20 9B 86 40 3C EC EE 75 02 51 32 BA
1135   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  2E 53 DD DE 92 79 85 DB 4B E0 80 78 11 2A AC FA  AD 11 A1 1B 08 63 54 1E B1 28 BD 86 3D E8 3B 79
1136   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  15 F3 E7 55 24 96 2A 31 29 5F 77 A4 E6 9E 4C 4B  10 F6 69 AA 78 21 84 6C 69 B5 D6 EA F4 59 2A B9
1137   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  80 0B A6 34 EB F5 DF 9F C5 15 8B E2 6D 79 1E F2  61 33 3F 03 CF 6B 7C 0D 83 D7 69 44 74 6B B9 9D
1138   00 01 02 03 04 05 06 07 08 09 0A 0B 0C 0D 0E 0F  2C 5E A9 7D 09 67 7F 97 28 AC B4 32 02 E0 F5 AC  74 4F D2 79 FA B2 ED 8B 28 5F B4 93 7A BD 9D 86
